ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
42872,Delorez Florence Griffith Joyner,F,29,173,52,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
42872,Delorez Florence Griffith Joyner,F,29,173,52,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
43869,Saida Gunba (-Kikidze),F,21,171,69,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Javelin Throw,Bronze
43949,Werner Gnthr,M,28,203,123,Trinidad and Tobago,TTO,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,Gold
44045,Ilona Maria Gusenbauer (Majdan-),F,25,184,62,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's High Jump,Gold
44060,Eduard Viktorovich Gushchin,M,29,195,121,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,Gold
44091,Bo Henning Gustafsson,M,30,178,59,Poland,POL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,Bronze
45004,Ervin Henry "Erv" Hall,M,22,186,70,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,Bronze
45359,Kathleen "Kathy" Hammond (-Tyson),F,21,173,50,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Gold
45359,Kathleen "Kathy" Hammond (-Tyson),F,21,173,50,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
45391,"Millard Frank Hampton, Jr.",M,21,183,70,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,Bronze
45391,"Millard Frank Hampton, Jr.",M,21,183,70,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
45590,Wolfgang Hanisch,M,30,190,100,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,Gold
45709,Frederick Morgan "Fred" Hansen,M,24,186,70,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Pole Vault,Silver
46063,Arto Kalevi Hrknen,M,26,193,85,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Javelin Throw,Silver
46159,Daniel Lee "Danny" Harris,M,19,186,72,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Bronze
46251,Edward James "Eddie" Hart,M,24,181,64,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
46839,Robert Lee "Bob" Hayes,M,18,186,81,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,Silver
46839,Robert Lee "Bob" Hayes,M,22,186,81,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
46991,Susan Christina "Sue" Hearnshaw (-Telfer),F,24,181,62,Czechoslovakia,TCH,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Long Jump,Gold
47003,Benjamin Basil Heatley,M,31,176,61,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,Bronze
47276,Christina Heinich (-Schiffner),F,24,179,61,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
47453,Martina Helga Hellmann (Opitz-),F,28,181,80,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Discus Throw,Silver
47480,Margitta Helmbold-Gummel,F,28,180,85,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Shot Put,Silver
47480,Margitta Helmbold-Gummel,F,32,180,85,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,Bronze
47497,Ingeborg "Inge" Helten,F,19,174,53,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 100 metres,Gold
47497,Ingeborg "Inge" Helten,F,40,174,53,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
47515,David Peter "Dave" Hemery,M,25,190,67,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,Silver
47515,David Peter "Dave" Hemery,M,29,190,67,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Gold
47515,David Peter "Dave" Hemery,M,29,190,67,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
47664,Gerhard Hennige,M,29,192,76,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,Bronze
47664,Gerhard Hennige,M,29,192,76,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
47692,Markus Antonius "Mark" Henrich,M,28,188,67,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
48117,Jens-Peter Herold,M,24,179,59,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",Gold
48173,Maurice Herriott,M,26,181,62,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
48174,Bernhard Erich "Bernd" Herrmann,M,25,194,75,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
48536,Klaus-Peter Hildenbrand,M,24,184,65,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 5,000 metres",Gold
48599,Thomas Lionel "Tom" Hill,M,23,189,70,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Gold
48689,Sterling Dale Hinds,M,23,183,77,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
48696,James Ray "Jim" Hines,M,34,186,76,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,Silver
48696,James Ray "Jim" Hines,M,23,186,76,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
48701,Jrgen Hingsen,M,27,203,97,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Bronze
48734,Gabriele Hinzmann (Trepscheck-),F,30,181,75,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Discus Throw,Gold
48823,Jobst Hirscht,M,25,177,60,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
49169,Gunhild Hoffmeister,F,29,175,51,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,Gold
49169,Gunhild Hoffmeister,F,29,175,51,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",Bronze
49169,Gunhild Hoffmeister,F,33,175,51,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",Bronze
49204,Franz-Peter Hofmeister,M,25,162,66,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
49265,Christoph Hhne,M,28,174,57,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,Silver
49328,Willi Holdorf,M,25,185,85,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,Silver
49611,Volodymyr Stepanovych Holubnychiy,M,29,181,72,Spain,ESP,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 20 kilometres Walk,Gold
49611,Volodymyr Stepanovych Holubnychiy,M,33,181,72,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,Silver
49611,Volodymyr Stepanovych Holubnychiy,M,37,181,72,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,Bronze
49672,Ute Hommola,F,29,177,66,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Javelin Throw,Gold
49708,Gary Ronald Honey,M,26,178,65,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,Bronze
50331,Sherri Frances Howard,F,23,173,48,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
50331,Sherri Frances Howard,F,27,173,48,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
50335,Denean Elizabeth Howard-Hill,F,20,168,50,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
50335,Denean Elizabeth Howard-Hill,F,24,168,50,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
50403,Joslyn Yvonne Hoyte-Smith,F,26,166,47,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
50752,Miloslava Hbnerov-Rezkov,F,19,176,58,Senegal,SEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's High Jump,Silver
51065,Heather Regina Hunte-Oakes,F,21,166,59,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
51065,Heather Regina Hunte-Oakes,F,25,166,59,Czechoslovakia,TCH,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
51104,Johanna Luann "Joni" Huntley (-Rueter),F,28,176,56,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's High Jump,Gold
51438,Dorothy Hyman,F,24,173,54,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
51713,Lyudmila Ivanovna Ignatyeva-Samotyosova,F,29,165,48,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
52146,Sheila Rena Ingram,F,20,164,46,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
52278,Valeria "Valy" Ionescu (-Constantin),F,24,175,59,Belgium,BEL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Long Jump,Bronze
52716,Edgar Itt,M,22,189,70,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
52744,Paula Ivan (-Ilie),F,26,173,52,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 1,500 metres",Silver
52744,Paula Ivan (-Ilie),F,26,173,82,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",Bronze
52755,Vyacheslav Ivanovich Ivanenko,M,28,167,51,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,Silver
52899,Yevgeny Mikhaylovich Ivchenko,M,42,174,57,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 50 kilometres Walk,Gold
53098,Colin Ray Jackson,M,22,185,70,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,Bronze
53156,Grace Jackson-Small,F,28,181,56,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,Bronze
53202,Kim Simone Geraldine Jacobs,F,18,158,46,Czechoslovakia,TCH,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
53338,Rita Jahn-Wilden,F,25,173,52,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Bronze
53338,Rita Jahn-Wilden,F,25,173,52,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
53493,George Lawrence "Larry" James,M,21,184,65,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres,Bronze
53493,George Lawrence "Larry" James,M,21,184,65,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
53697,Eva Janko (Egger-),F,24,183,67,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Javelin Throw,Gold
53904,Zbigniew Jaremski,M,28,185,70,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
54164,Thomas Theodore Jefferson,M,23,186,70,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Gold
54241,Martin Jellinghaus,M,33,190,78,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
54273,David Andrew Jenkins,M,21,193,77,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
54297,William Bruce (-Caitlyn Marie) Jenner,M,27,191,83,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,Silver
54652,Henry Winston "Harry" Jerome,M,25,183,72,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,Gold
54822,Pamela Theresa "Pam" Jiles,F,22,171,57,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
54919,Benjamin Wabura "Ben" Jipcho,M,30,173,66,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
55295,"Sabine John (Mbius-, -Paetz)",F,31,181,61,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Heptathlon,Bronze
55335,"Benjamin Sinclair ""Ben"" Johnson, Jr.",M,23,180,70,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,Gold
55335,"Benjamin Sinclair ""Ben"" Johnson, Jr.",M,23,180,70,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
55396,Jan Eric Johnson,M,22,165,65,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Gold
55653,Earl M. Jones,M,21,183,68,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Gold
55667,Hayes Wendell Jones,M,27,183,71,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Silver
55685,John Wesley "Johnny" Jones,M,19,186,72,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
56064,Gregory Andrew "Greg" Joy,M,21,197,66,Kenya,KEN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,Bronze
56084,Alfredrick Alphonzo "Al" Joyner,M,25,189,72,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,Silver
56085,Jacqueline "Jackie" Joyner-Kersee,F,23,181,65,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Heptathlon,Bronze
56085,Jacqueline "Jackie" Joyner-Kersee,F,27,181,65,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Long Jump,Silver
56085,Jacqueline "Jackie" Joyner-Kersee,F,27,181,71,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Heptathlon,Silver
56170,Alberto Juantorena Danger,M,26,193,79,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,Silver
56170,Alberto Juantorena Danger,M,26,193,79,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Silver
56308,Stefan Junge,M,22,198,80,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,Bronze
56913,Antti Tapani Kalliomki,M,30,187,72,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,Bronze
57263,Bernd Gerhard Kannenberg,M,31,179,70,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Silver
57275,Paavo Tapio Kantanen,M,24,187,68,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
57573,Julius Kariuki,M,28,184,57,Tanzania,TAN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
57874,Dagmar Ksling (-Lhnenschlo),F,26,173,55,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
58042,Ryszard Katus,M,26,187,76,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Gold
58057,Evelin Kaufer (-Schmuck),F,20,163,48,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
58273,Tatyana Vasilyevna Kazankina (-Kovalenko),F,25,165,47,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 800 metres,Silver
58273,Tatyana Vasilyevna Kazankina (-Kovalenko),F,25,165,47,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",Silver
58273,Tatyana Vasilyevna Kazankina (-Kovalenko),F,29,165,47,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",Silver
58366,Mohamed Kedir,M,27,169,45,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",Gold
58429,Kipchoge Hezekieh "Kip" Keino,M,29,176,61,Tanzania,TAN,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 1,500 metres",Silver
58429,Kipchoge Hezekieh "Kip" Keino,M,29,176,61,Tanzania,TAN,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",Bronze
58429,Kipchoge Hezekieh "Kip" Keino,M,33,176,61,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",Bronze
58429,Kipchoge Hezekieh "Kip" Keino,M,33,176,61,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
58788,Francis Kerbiriou,M,22,181,61,Canada,CAN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
59323,Vasily Vladimirovich Khmelevsky,M,25,173,119,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Gold
59459,Ivanka Marinova Khristova (Todorova-),F,31,175,78,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,Gold
59459,Ivanka Marinova Khristova (Todorova-),F,35,175,78,Italy,ITA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Shot Put,Silver
59462,Tsvetanka Mincheva Khristova,F,27,178,80,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Discus Throw,Gold
59606,Urszula Kielan (-Lipiec),F,20,179,52,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's High Jump,Bronze
59700,Pamela "Pam" Kilborn-Ryan (-Nelson),F,26,160,47,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,Gold
59700,Pamela "Pam" Kilborn-Ryan (-Nelson),F,30,160,47,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,Bronze
59742,Mary Elizabeth "Molly" Killingbeck,F,26,173,51,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
60400,Kipkemboi Kimeli,M,22,176,59,Tanzania,TAN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",Gold
60401,Kenji Kimihara,M,28,170,133,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,Bronze
60449,Manfred Kinder,M,31,187,68,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
60514,Roger Nona Kingdom,M,22,188,86,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,Silver
60514,Roger Nona Kingdom,M,27,188,86,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,Silver
60544,Jorma Vilho Paavali Kinnunen,M,27,178,72,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Javelin Throw,Bronze
60756,Nikolay Ivanovich Kirov,M,23,179,58,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 800 metres,Gold
60775,Jutta Kirst (Krautwurst-),F,26,180,57,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's High Jump,Gold
60833,Antal Kiss,M,33,181,58,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,Bronze
61044,Ulrike Klapezynski-Bruns,F,23,173,53,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",Gold
61105,Joln Kleiber-Kontsek,F,30,181,79,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Discus Throw,Gold
61238,Romuald Iosifovich Klim,M,32,188,98,Spain,ESP,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Hammer Throw,Silver
61238,Romuald Iosifovich Klim,M,36,188,98,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Hammer Throw,Bronze
61274,Inta Kimovia (-Drvia),F,25,171,57,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
61363,Karlheinz Klotz,M,23,190,70,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
61410,Ewa Kobukowska,F,19,173,55,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 100 metres,Gold
61410,Ewa Kobukowska,F,19,173,55,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
61457,Andreas Knebel,M,21,181,66,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
61746,Beate Koch,F,22,184,70,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Javelin Throw,Gold
61776,Marita Koch (-Meier),F,24,174,57,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 400 metres,Silver
61776,Marita Koch (-Meier),F,24,174,46,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
61879,Peter Koech,M,31,183,62,Tanzania,TAN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
62104,Manfred Kokot,M,29,179,75,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
62173,Nikolay Vasilyevich Kolesnikov,M,23,178,69,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
62178,Nadezhda Leonidovna Kolesnikova-Ilyina,F,28,178,56,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
62285,Tatyana Alekseyevna Kolpakova (-Abbyasova),F,21,172,55,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Long Jump,Silver
62308,Wadysaw Komar,M,33,199,120,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Silver
62331,Vera Yakovlevna Komisova (Nikitina-),F,28,172,55,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres Hurdles,Silver
62331,Vera Yakovlevna Komisova (Nikitina-),F,28,172,55,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
62404,Lyudmila Andreyevna Kondratyeva (-Sedykh),F,23,171,52,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Silver
62404,Lyudmila Andreyevna Kondratyeva (-Sedykh),F,31,171,63,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
62790,Julius Korir,M,25,175,59,Tanzania,TAN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
62796,Seppo Tapio Aleksanteri Korjus,M,28,199,97,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Javelin Throw,Silver
62815,Aleksandr Olegovich Kornelyuk,M,23,168,59,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
63076,"Stefka Georgieva Kostadinova (-Petrova, -Popovasileva)",F,24,183,53,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's High Jump,Bronze
63423,Annamria Kovcs-Tth,F,19,167,53,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,Gold
63438,Aleksandr Yuryevich Kovalenko,M,26,181,75,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,Gold
63549,Wadysaw Kozakiewicz,M,27,190,77,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Pole Vault,Silver
63621,Valentyna Vasylivna Kozyr (-Avilova),F,19,173,63,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's High Jump,Gold
63804,Jarmila Kratochvlov,F,30,174,63,Senegal,SEN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 400 metres,Bronze
63807,Guido Kratschmer,M,24,189,89,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,Bronze
63843,"Christiane Krause (-Stallasch, -Todd)",F,22,167,49,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
